user_id,pais,moneda,ingreso_mensual,nivel_endeudamiento,frecuencia_ahorro,descripcion,valor,categoria,fecha,tipo_texto,comercio,perfil_financiero,probabilidad_perfil,recomendaciones,gasto_total_mes,ratio_gasto_ingreso
211,CL,CLP,1099215,35,Media,compra redcompra eco farmacias,67629,salud,2026-05-09,cartola,Eco Farmacias,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",6696214,6.092
206,CL,CLP,1648970,62,Baja,HOBBY FANTASILANDIA BSAS,55127,ocio,2026-06-07,natural,Fantasilandia,en_riesgo,0.667,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",9242107,5.605
22,AR,ARS,253346,34,Media,deb aut edesal s.a. 2445,58703,servicios,2026-05-14,cartola,Edesal San Luis,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3991591,15.755
200,CL,CLP,1959432,71,Media,COMPRA WEBPAY TOTTUS,82458,alimentacion,2026-05-16,cartola,Tottus,en_riesgo,0.333,"[""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible"", ""Reducir gastos en alimentación (considerar compras mayoristas)""]",10945318,5.586
135,CL,CLP,1090885,31,Alta,PAT ISAPRE BANMEDICA CORDOBA 9368,193255,salud,2026-01-18,cartola,Isapre Banmédica,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",7020933,6.436
218,CL,CLP,630580,31,Media,DENTISTA ÓPTICAS SCHILLING 7834,120186,salud,2026-07-07,natural,Ópticas Schilling,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",5635285,8.937
62,AR,ARS,85105,19,Media,SANCOR SALUD DEB AUT,90001,salud,2026-05-13,cartola,Sancor Salud,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2754634,32.367
122,CL,CLP,1908636,43,Media,PAGO FERRETERÍA PRAT VALPO,11469,vivienda,2026-06-21,natural,Ferretería Prat,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Reducir gastos en alimentación (considerar compras mayoristas)""]",8467596,4.436
68,AR,ARS,252949,65,Alta,PAASJE SHELL,21115,transporte,2026-06-23,natural,Shell,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3697868,14.619
139,CL,CLP,693563,59,Media,compradealiexpressCORDOBA,88985,otros,2026-08-28,natural,AliExpress,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",6584826,9.494
108,AR,ARS,222133,12,Alta,MP*MAX HBO ARGENTINA BSAS,8734,streaming,2026-03-24,cartola,Max HBO Argentina,saludable,0.143,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4155523,18.707
134,CL,CLP,1660194,24,Media,transbank bar el barista,13645,ocio,2026-12-15,cartola,Bar El Barista,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",7385649,4.449
5,AR,ARS,234794,59,Baja,LE PAIN QUOTIDIEN SUC 304,45986,alimentacion,2026-08-30,cartola,Le Pain Quotidien,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3431286,14.614
201,CL,CLP,605315,76,Baja,curso de dimeiggs CABA 3244,99722,educacion,2026-07-01,natural,Dimeiggs,en_riesgo,0.667,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",6251654,10.328
53,AR,ARS,169174,19,Media,easycomprainternet,15884,vivienda,2026-05-23,cartola,Easy,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3914749,23.14
125,CL,CLP,653638,73,Baja,CUOTA HIPOTECA FERRETERÍA PRAT 486,94584,vivienda,2026-02-22,natural,Ferretería Prat,en_riesgo,0.667,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",6092286,9.321
111,AR,ARS,219231,25,Baja,mercantil andina deb,20686,otros,2026-07-08,cartola,Mercantil Andina Seguros,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3974925,18.131
42,AR,ARS,275825,79,Media,CARGO AUTOMÁTICO SPOTIFY ARGENTINA ROSARIO,8193,streaming,2026-08-05,natural,Spotify Argentina,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4637350,16.813
53,AR,ARS,169174,19,Media,burger king pos,35184,alimentacion,2026-03-31,cartola,Burger King,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3914749,23.14
117,AR,ARS,101491,58,Alta,mercadolibre*compra,11366,otros,2026-09-10,cartola,Mercado Libre,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2759367,27.188
185,CL,CLP,1401540,79,Alta,ticket teatro nescafé de las artes,87164,ocio,2026-02-06,natural,Teatro Nescafé de las Artes,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",9520439,6.793
119,AR,ARS,162934,38,Baja,laboratorio hospital britanico STGO,47271,salud,2026-05-13,natural,Hospital Britanico,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3466178,21.274
55,AR,ARS,80850,38,Alta,pasaje corredores viales,10361,transporte,2026-08-10,natural,Corredores Viales,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",1952029,24.144
214,CL,CLP,984990,54,Alta,GASTO ED CORONA ROSARIO,128570,otros,2026-11-19,natural,Corona,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",7459161,7.573
159,CL,CLP,918534,63,Media,pago cuenta pat clrao hogar,44770,servicios,2026-11-24,cartola,Claro Hogar,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",7616710,8.292
224,CL,CLP,962503,67,Baja,movistararenaentradas,67523,ocio,2026-04-04,cartola,Movistar Arena,en_riesgo,0.667,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",6285809,6.531
118,AR,ARS,233006,77,Alta,recarga sube acc,6678,transporte,2026-06-26,cartola,SUBE,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3733233,16.022
156,CL,CLP,1020444,39,Baja,plan mensual netflix chile VALPO,9817,streaming,2026-01-31,natural,Netflix Chile,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",7625895,7.473
142,CL,CLP,1426596,75,Alta,compraredcompracasaideas,92895,vivienda,2026-09-16,cartola,Casaideas,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",9326199,6.537
102,AR,ARS,182346,38,Media,CONSULTAENOPTICAPFÖRTNER 3226,34001,salud,2026-04-17,natural,Optica Pförtner,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3480439,19.087
64,AR,ARS,95184,35,Alta,deb aut gas nea pos,25575,servicios,2026-11-08,cartola,Gas Nea,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2877264,30.228
179,CL,CLP,1343894,42,Alta,PAT DISNEY PLUS CHILE CABA 1338,14011,streaming,2026-09-10,cartola,Disney Plus,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",9347419,6.955
123,CL,CLP,1163071,14,Baja,CUOTA UDOC UC,311081,educacion,2026-01-08,natural,DUOC UC,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",8808715,7.574
192,CL,CLP,917605,23,Baja,patdebitovespucionorte,26057,transporte,2026-05-05,cartola,Vespucio Norte,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",7464157,8.134
109,AR,ARS,162209,12,Baja,METROVIAS BOLETERIA,28281,transporte,2026-07-08,cartola,Metrovias,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3566706,21.988
33,AR,ARS,259467,46,Baja,la birra bar pos,17560,alimentacion,2026-05-04,cartola,La Birra Bar,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4175933,16.094
34,AR,ARS,140043,9,Media,axion energy suc,37322,transporte,2026-11-20,cartola,Axion Energy,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3340052,23.85
201,CL,CLP,605315,76,Baja,GASTO EN BUFFALO WAFFLES BSAS,7114,alimentacion,2026-03-19,natural,Buffalo Waffles,en_riesgo,0.667,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",6251654,10.328
34,AR,ARS,140043,9,Media,centro rossi compra pos,26439,salud,2026-01-20,cartola,Centro Rossi,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3340052,23.85
223,CL,CLP,1628730,74,Alta,PAT DEBITO AVO,23693,transporte,2026-03-09,cartola,Autopista Vespucio Oriente AVO,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",8224835,5.05
132,CL,CLP,1891226,18,Baja,pat netflix chile,16542,streaming,2026-11-04,cartola,Netflix Chile,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Reducir gastos en alimentación (considerar compras mayoristas)""]",9141301,4.834
185,CL,CLP,1401540,79,Alta,PAGO CUENTA PAT METROGAS,103413,servicios,2026-04-29,cartola,Metrogas,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",9520439,6.793
224,CL,CLP,962503,67,Baja,CONSULTA EN REDFARMA,25273,salud,2026-03-19,natural,Redfarma,en_riesgo,0.667,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",6285809,6.531
180,CL,CLP,766941,29,Media,seguro hogar imperial 8451,100050,vivienda,2026-08-25,natural,Imperial,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",7684452,10.02
150,CL,CLP,1930397,36,Alta,pasaje buses metropolitana,7047,transporte,2026-09-11,natural,Buses Metropolitana,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",8853204,4.586
32,AR,ARS,247772,76,Baja,OMINT DEBITO DIRECTO,95001,salud,2026-03-07,cartola,OMINT,en_riesgo,0.667,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4450666,17.963
12,AR,ARS,263013,59,Media,mantenimientoconsorciocaballito ROSARIO,51006,vivienda,2026-05-11,natural,Consorcio Caballito,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3811524,14.492
88,AR,ARS,191038,57,Media,FRAEVGA S.A. SUC,54983,otros,2026-05-09,cartola,Fravega,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4001472,20.946
131,CL,CLP,1900610,75,Media,FANTASILANDIA ENTRADAS,34597,ocio,2026-04-11,cartola,Fantasilandia,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",10458882,5.503
48,AR,ARS,96653,54,Media,GRIDO HELADOS COMPRA 5234,10189,alimentacion,2026-10-26,cartola,Grido Helados,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2435016,25.193
52,AR,ARS,220763,39,Alta,INTERNET TELECENTRO,31725,servicios,2026-09-23,natural,Telecentro,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4280805,19.391
82,AR,ARS,153001,67,Baja,mp*amazonprimearg,12159,streaming,2026-12-16,cartola,Amazon Prime Argentina,en_riesgo,0.667,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3425531,22.389
141,CL,CLP,774348,38,Baja,clases en universidad san sebastián uss,153032,educacion,2026-10-02,natural,Universidad San Sebastián USS,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",6359521,8.213
75,AR,ARS,144986,33,Baja,LUZ CAMUZZI GAS PAMPEANA,34155,servicios,2026-12-10,natural,Camuzzi Gas Pampeana,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2936181,20.251
179,CL,CLP,1343894,42,Alta,adquisición de repuesto auto,6216,transporte,2026-10-25,item_generico,ITEM_GENERICO,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",9347419,6.955
121,CL,CLP,1057034,55,Baja,CONDONVIVE COPROPIEDAD TRANSFER,273048,vivienda,2026-09-19,cartola,CondoVive Copropiedad,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Reducir gastos en alimentación (considerar compras mayoristas)""]",8467963,8.011
165,CL,CLP,1624525,47,Baja,pago cuenta pat cge distribucion BSAS,97070,servicios,2026-05-28,cartola,CGE Distribución,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Reducir gastos en alimentación (considerar compras mayoristas)""]",8801621,5.418
47,AR,ARS,121938,59,Alta,accord salud debito directo CABA,90001,salud,2026-10-29,cartola,Accord Salud,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2959746,24.273
164,CL,CLP,1568301,56,Alta,patmaxhbochile 426,13583,streaming,2026-05-24,cartola,Max HBO,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",8062335,5.141
2,AR,ARS,274393,40,Baja,mercadopago*elbarista,14388,ocio,2026-10-07,cartola,Bar El Barista Argentina,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3751971,13.674
191,CL,CLP,992555,44,Baja,gym fantasilandia STGO,54852,ocio,2026-05-08,natural,Fantasilandia,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",7258016,7.312
9,AR,ARS,267700,74,Media,PRESTIGIOS.A.COMPRA ROSARIO 1208,63084,vivienda,2026-08-09,cartola,Pinturerias Prestigio,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3599129,13.445
86,AR,ARS,129914,17,Baja,colegiostgeorgesdeb9507,250000,educacion,2026-10-08,cartola,Colegio St Georges,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3768194,29.005
218,CL,CLP,630580,31,Media,dentalalegre clinica dental VALPO,20055,salud,2026-10-28,cartola,Dentalalegre,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",5635285,8.937
179,CL,CLP,1343894,42,Alta,gasto en estacionamiento,5938,transporte,2026-10-25,item_generico,ITEM_GENERICO,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",9347419,6.955
54,AR,ARS,193971,25,Media,pago aguas bonaerenses,20677,servicios,2026-05-24,natural,Aguas Bonaerenses,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3663562,18.887
143,CL,CLP,1396924,76,Baja,PLAN MENSUAL SPOTIFY VALPO,8641,streaming,2026-12-19,natural,Spotify,en_riesgo,0.667,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",8585719,6.146
35,AR,ARS,185162,39,Baja,GIRO CAJERO RED LINK,13144,otros,2026-03-02,cartola,Giro Cajero Link,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3666325,19.801
203,CL,CLP,1474427,72,Alta,pago cuenta pat abastible 2430,92016,servicios,2026-04-07,cartola,Abastible,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",9157562,6.211
203,CL,CLP,1474427,72,Alta,suscripción a entflix chile 2091,4530,streaming,2026-07-08,natural,Netflix Chile,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",9157562,6.211
75,AR,ARS,144986,33,Baja,viajeencorredoresvialesCABA,19581,transporte,2026-02-23,natural,Corredores Viales,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2936181,20.251
37,AR,ARS,162490,32,Alta,SERVICIO TELECOM FIBERTEL,42652,servicios,2026-05-04,natural,Telecom Fibertel,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3059550,18.829
196,CL,CLP,1960360,54,Media,pat spotify chile,9084,streaming,2026-09-24,cartola,Spotify,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",10440366,5.326
52,AR,ARS,220763,39,Alta,SUPERMERCADO LA CONTINENTAL,42621,alimentacion,2026-11-19,natural,La Continental,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4280805,19.391
179,CL,CLP,1343894,42,Alta,ADQUISICIÓN DE BATERÍA AUTO,7275,transporte,2026-10-25,item_generico,ITEM_GENERICO,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",9347419,6.955
130,CL,CLP,1134424,72,Baja,matrícula inacap,151375,educacion,2026-09-27,natural,INACAP,en_riesgo,0.667,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Reducir gastos en alimentación (considerar compras mayoristas)""]",7317557,6.45
139,CL,CLP,693563,59,Media,INSCRIPCIÓN EN INSTITUTO PROFESIONAL SANTO TOMÁS 3229,133037,educacion,2026-03-01,natural,Instituto Profesional Santo Tomás,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",6584826,9.494
134,CL,CLP,1660194,24,Media,TRANSBANK SANTA ISABEL,78452,alimentacion,2026-06-30,cartola,Santa Isabel,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",7385649,4.449
49,AR,ARS,236208,64,Alta,giro cajero banelco,54240,otros,2026-03-27,cartola,Giro Cajero Banelco,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4307744,18.237
141,CL,CLP,774348,38,Baja,PAGOCUENTAPATENTELFIBRA,39479,servicios,2026-03-28,cartola,Entel Fibra,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",6359521,8.213
73,AR,ARS,250361,52,Media,farmacias selma pos 424,66721,salud,2026-03-04,cartola,Farmacias Selma,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4246116,16.96
135,CL,CLP,1090885,31,Alta,pat isapre colmena 5793,97561,salud,2026-03-01,cartola,Isapre Colmena,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",7020933,6.436
24,AR,ARS,179647,40,Media,ALMUERZO EN PANADERIA SAN JOSE,8213,alimentacion,2026-11-03,natural,Panaderia San Jose,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3061521,17.042
58,AR,ARS,213080,30,Baja,TRANSACCIÓN MUSIMUNDO 3423,43812,otros,2026-10-10,natural,Musimundo,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4216137,19.787
84,AR,ARS,229695,78,Media,NAFTA PEAJE SAMBOROMBON 4104,5866,transporte,2026-09-10,natural,Peaje Samborombon,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3840449,16.72
47,AR,ARS,121938,59,Alta,peaje CABA peaje alberti,1201,transporte,2026-09-10,natural,Peaje Alberti,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2959746,24.273
49,AR,ARS,236208,64,Alta,taxipeajedebenedetti,5077,transporte,2026-03-24,natural,Peaje Debenedetti,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4307744,18.237
83,AR,ARS,221356,21,Alta,TEATRO LUNA PARK,27948,ocio,2026-11-28,natural,Luna Park,saludable,0.143,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3610733,16.312
4,AR,ARS,106868,74,Baja,colegio ward compra cuota,90001,educacion,2026-05-28,cartola,Colegio Ward,en_riesgo,0.667,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3375129,31.582
129,CL,CLP,1418939,74,Alta,pago cuenta pat chilquinta,120665,servicios,2026-01-02,cartola,Chilquinta,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",7353228,5.182
118,AR,ARS,233006,77,Alta,icbc mantenimiento servicio BSAS,15339,otros,2026-12-14,cartola,Banco ICBC,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3733233,16.022
136,CL,CLP,1219072,31,Alta,COMPRA WEBPAY RAPPI,5928,alimentacion,2026-10-16,cartola,Rappi,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Reducir gastos en alimentación (considerar compras mayoristas)""]",9000421,7.383
49,AR,ARS,236208,64,Alta,MP*MAX HBO ARGENTINA 7643 262,11888,streaming,2026-03-07,cartola,Max HBO Argentina,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4307744,18.237
68,AR,ARS,252949,65,Alta,DEB AUT FITER POS 8193,31273,ocio,2026-11-08,cartola,Fiter Gimnasios,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3697868,14.619
93,AR,ARS,220584,62,Baja,NATURGY PAGO COMPRA,49836,servicios,2026-12-04,cartola,Naturgy,en_riesgo,0.667,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4124700,18.699
